Id,Price
1,3949.148
2,3949.148
3,3949.148
4,3949.148
5,3949.148
6,3949.148
7,3949.148
8,3949.148
9,3949.148
10,3949.148
11,3949.148
12,3949.148
13,3949.148
14,3949.148
15,3949.148
16,3949.148
17,3949.148
18,3949.148
19,3949.148
20,3949.148
21,3949.148
22,3949.148
23,3949.148
24,3949.148
25,3949.148
26,3949.148
27,3949.148
28,3949.148
29,3949.148
30,3949.148
31,3949.148
32,3949.148
33,3949.148
34,3949.148
35,3949.148
36,3949.148
37,3949.148
38,3949.148
39,3949.148
40,3949.148
41,3949.148
42,3949.148
43,3949.148
44,3949.148
45,3949.148
46,3949.148
47,3949.148
48,3949.148
49,3949.148
50,3949.148
51,3949.148
52,3949.148
53,3949.148
54,3949.148
55,3949.148
56,3949.148
57,3949.148
58,3949.148
59,3949.148
60,3949.148
61,3949.148
62,3949.148
63,3949.148
64,3949.148
65,3949.148
66,3949.148
67,3949.148
68,3949.148
69,3949.148
70,3949.148
71,3949.148
72,3949.148
73,3949.148
74,3949.148
75,3949.148
76,3949.148
77,3949.148
78,3949.148
79,3949.148
80,3949.148
81,3949.148
82,3949.148
83,3949.148
84,3949.148
85,3949.148
86,3949.148
87,3949.148
88,3949.148
89,3949.148
90,3949.148
91,3949.148
92,3949.148
93,3949.148
94,3949.148
95,3949.148
96,3949.148
97,3949.148
98,3949.148
99,3949.148
100,3949.148
101,3949.148
102,3949.148
103,3949.148
104,3949.148
105,3949.148
106,3949.148
107,3949.148
108,3949.148
109,3949.148
110,3949.148
111,3949.148
112,3949.148
113,3949.148
114,3949.148
115,3949.148
116,3949.148
117,3949.148
118,3949.148
119,3949.148
120,3949.148
121,3949.148
122,3949.148
123,3949.148
124,3949.148
125,3949.148
126,3949.148
127,3949.148
128,3949.148
129,3949.148
130,3949.148
131,3949.148
132,3949.148
133,3949.148
134,3949.148
135,3949.148
136,3949.148
137,3949.148
138,3949.148
139,3949.148
140,3949.148
141,3949.148
142,3949.148
143,3949.148
144,3949.148
145,3949.148
146,3949.148
147,3949.148
148,3949.148
149,3949.148
150,3949.148
151,3949.148
152,3949.148
153,3949.148
154,3949.148
155,3949.148
156,3949.148
157,3949.148
158,3949.148
159,3949.148
160,3949.148
161,3949.148
162,3949.148
163,3949.148
164,3949.148
165,3949.148
166,3949.148
167,3949.148
168,3949.148
169,3949.148
170,3949.148
171,3949.148
172,3949.148
173,3949.148
174,3949.148
175,3949.148
176,3949.148
177,3949.148
178,3949.148
179,3949.148
180,3949.148
181,3949.148
182,3949.148
183,3949.148
184,3949.148
185,3949.148
186,3949.148
187,3949.148
188,3949.148
189,3949.148
190,3949.148
191,3949.148
192,3949.148
193,3949.148
194,3949.148
195,3949.148
196,3949.148
197,3949.148
198,3949.148
199,3949.148
200,3949.148
201,3949.148
202,3949.148
203,3949.148
204,3949.148
205,3949.148
206,3949.148
207,3949.148
208,3949.148
209,3949.148
210,3949.148
211,3949.148
212,3949.148
213,3949.148
214,3949.148
215,3949.148
216,3949.148
217,3949.148
218,3949.148
219,3949.148
220,3949.148
221,3949.148
222,3949.148
223,3949.148
224,3949.148
225,3949.148
226,3949.148
227,3949.148
228,3949.148
229,3949.148
230,3949.148
231,3949.148
232,3949.148
233,3949.148
234,3949.148
235,3949.148
236,3949.148
237,3949.148
238,3949.148
239,3949.148
240,3949.148
241,3949.148
242,3949.148
243,3949.148
244,3949.148
245,3949.148
246,3949.148
247,3949.148
248,3949.148
249,3949.148
250,3949.148
251,3949.148
252,3949.148
253,3949.148
254,3949.148
255,3949.148
256,3949.148
257,3949.148
258,3949.148
259,3949.148
260,3949.148
261,3949.148
262,3949.148
263,3949.148
264,3949.148
265,3949.148
266,3949.148
267,3949.148
268,3949.148
269,3949.148
270,3949.148
271,3949.148
272,3949.148
273,3949.148
274,3949.148
275,3949.148
276,3949.148
277,3949.148
278,3949.148
279,3949.148
280,3949.148
281,3949.148
282,3949.148
283,3949.148
284,3949.148
285,3949.148
286,3949.148
287,3949.148
288,3949.148
289,3949.148
290,3949.148
291,3949.148
292,3949.148
293,3949.148
294,3949.148
295,3949.148
296,3949.148
297,3949.148
298,3949.148
299,3949.148
300,3949.148
301,3949.148
302,3949.148
303,3949.148
304,3949.148
305,3949.148
306,3949.148
307,3949.148
308,3949.148
309,3949.148
310,3949.148
311,3949.148
312,3949.148
313,3949.148
314,3949.148
315,3949.148
316,3949.148
317,3949.148
318,3949.148
319,3949.148
320,3949.148
321,3949.148
322,3949.148
323,3949.148
324,3949.148
325,3949.148
326,3949.148
327,3949.148
328,3949.148
329,3949.148
330,3949.148
331,3949.148
332,3949.148
333,3949.148
334,3949.148
335,3949.148
336,3949.148
337,3949.148
338,3949.148
339,3949.148
340,3949.148
341,3949.148
342,3949.148
343,3949.148
344,3949.148
